location_id,weather_id,time_id,vehicle_count,avg_speed,accident,congestion,traffic_level
4,2,11,57,74.71,0,0,Medium
3,1,7,30,70.7,0,0,Low
2,3,21,67,30.85,0,0,Medium
3,2,22,17,37.13,0,0,Low
4,1,14,102,25.01,0,1,High
3,1,11,45,60.64,0,0,Medium
3,3,17,16,30.15,0,0,Low
1,1,22,56,58.78,0,0,Medium
4,2,12,70,33.42,1,1,Medium
3,3,5,48,56.73,0,0,Medium
2,2,21,107,20.88,0,1,High
4,2,4,27,76.42,0,0,Low
4,3,5,34,70.24,0,0,Low
3,2,12,67,16.62,0,1,Medium
3,2,7,60,39.49,0,0,Medium
3,2,13,38,44.58,1,1,Low
4,2,5,26,44.45,0,0,Low
4,3,20,71,33.42,0,0,Medium
1,2,20,78,36.53,0,0,Medium
3,3,15,50,62.28,0,0,Medium
4,1,11,33,69.89,0,0,Low
4,2,18,20,74.0,0,0,Low
3,3,14,111,20.25,0,1,High
2,1,9,87,29.38,0,1,High
2,1,24,105,23.79,0,1,High
1,1,24,118,16.88,0,1,High
4,2,6,67,13.47,0,1,Medium
1,3,8,78,25.68,0,0,Medium
2,3,23,28,34.39,0,0,Low
3,1,15,35,75.33,0,0,Low
4,1,1,35,67.14,0,0,Low
3,2,1,15,51.05,0,0,Low
2,2,15,24,50.43,0,0,Low
2,1,19,56,32.01,0,0,Medium
3,2,20,71,15.73,0,1,Medium
1,2,3,23,69.6,0,0,Low
2,3,13,40,62.17,0,0,Low
4,3,3,25,53.19,0,0,Low
4,1,21,82,14.17,0,1,High
4,1,7,52,66.0,0,0,Medium
2,1,2,45,78.21,0,0,Medium
3,1,22,43,49.67,0,0,Medium
1,3,23,47,42.04,0,0,Medium
2,2,17,51,61.81,0,0,Medium
1,3,5,43,75.24,0,0,Medium
4,2,9,107,29.96,0,1,High
4,2,23,32,56.16,0,0,Low
2,3,8,78,15.93,0,1,Medium
2,3,24,101,33.49,0,1,High
4,1,22,18,36.93,0,0,Low
1,2,20,108,30.3,0,1,High
4,1,4,45,36.85,0,0,Medium
3,3,11,36,61.76,0,0,Low
2,1,23,24,46.8,0,0,Low
1,2,20,64,23.58,0,0,Medium
2,2,19,15,38.75,0,0,Low
2,2,8,62,30.7,0,0,Medium
4,1,15,59,60.15,0,0,Medium
2,1,3,28,55.74,0,0,Low
4,3,6,64,23.45,0,0,Medium
1,2,12,69,23.64,0,0,Medium
1,1,15,15,63.8,1,1,Low
1,3,15,16,30.68,0,0,Low
3,3,20,95,27.12,0,1,High
2,3,4,26,63.2,0,0,Low
3,3,14,103,37.35,0,1,High
4,2,7,19,34.23,0,0,Low
1,3,21,118,20.37,0,1,High
4,1,5,49,33.69,1,1,Medium
1,1,21,107,35.55,0,1,High
3,3,9,107,18.02,0,1,High
4,3,7,22,44.9,1,1,Low
4,2,21,105,17.44,0,1,High
3,3,17,52,76.73,0,0,Medium
3,3,23,24,56.24,0,0,Low
4,3,13,56,38.34,0,0,Medium
3,3,8,66,38.52,0,0,Medium
2,3,10,12,52.87,0,0,Low
4,2,10,51,73.21,0,0,Medium
4,1,7,55,36.97,0,0,Medium
4,2,10,46,32.99,0,0,Medium
1,3,25,61,13.7,0,1,Medium
1,3,2,49,43.65,0,0,Medium
4,3,19,15,74.05,0,0,Low
3,3,12,62,23.4,0,0,Medium
2,3,17,25,47.41,0,0,Low
3,3,6,92,23.12,0,1,High
3,3,6,111,16.03,0,1,High
2,3,9,66,18.07,0,1,Medium
4,2,3,22,31.59,0,0,Low
1,2,17,30,79.92,0,0,Low
4,3,14,68,24.38,0,0,Medium
4,1,9,78,24.48,0,0,Medium
2,1,14,75,25.26,0,0,Medium
4,2,7,59,62.62,0,0,Medium
1,1,4,30,31.71,1,1,Low
1,3,24,76,25.19,0,0,Medium
4,2,4,30,60.16,0,0,Low
2,2,8,95,19.0,0,1,High
4,2,3,45,65.68,1,1,Medium
1,1,21,68,38.03,0,0,Medium
4,1,10,33,54.72,0,0,Low
3,3,19,11,66.8,0,0,Low
2,1,2,42,53.37,0,0,Medium
3,1,17,24,64.35,0,0,Low
1,3,14,96,14.24,0,1,High
4,1,15,35,37.83,0,0,Low
2,2,10,16,62.86,0,0,Low
2,3,14,67,10.79,0,1,Medium
2,2,16,16,32.26,0,0,Low
4,2,24,85,29.01,0,1,High
2,3,10,53,38.23,0,0,Medium
4,1,23,48,71.08,0,0,Medium
4,2,19,60,44.56,0,0,Medium
2,1,2,53,45.1,0,0,Medium
2,1,7,11,39.87,0,0,Low
2,1,9,92,18.65,0,1,High
3,1,11,53,72.97,0,0,Medium
2,2,8,68,39.22,0,0,Medium
3,2,5,55,56.48,0,0,Medium
2,1,8,65,11.64,0,1,Medium
4,2,14,103,16.47,1,1,High
4,2,14,115,38.14,0,1,High
4,3,15,10,38.62,0,0,Low
1,3,2,53,54.89,0,0,Medium
2,1,17,40,52.57,0,0,Low
2,2,4,58,77.72,0,0,Medium
2,2,9,88,31.33,0,1,High
2,1,15,16,70.03,0,0,Low
1,2,9,110,35.53,0,1,High
1,1,10,25,35.52,1,1,Low
2,1,3,13,53.12,0,0,Low
3,3,12,64,32.88,0,0,Medium
4,2,16,35,59.48,0,0,Low
4,2,11,55,43.26,0,0,Medium
4,2,2,42,40.31,0,0,Medium
3,1,14,97,11.8,0,1,High
3,1,10,46,46.3,0,0,Medium
3,2,18,42,65.15,0,0,Medium
3,2,13,22,68.58,0,0,Low
3,1,13,56,40.99,0,0,Medium
3,2,10,53,61.42,0,0,Medium
4,1,2,30,69.1,0,0,Low
4,3,24,93,35.11,0,1,High
2,3,16,38,48.22,0,0,Low
1,1,21,65,19.2,0,1,Medium
1,3,22,35,60.65,0,0,Low
1,3,3,39,60.82,0,0,Low
2,2,9,97,35.43,0,1,High
4,1,15,17,79.09,0,0,Low
1,1,4,12,53.27,0,0,Low
3,2,3,17,39.32,0,0,Low
1,3,10,26,75.67,0,0,Low
1,1,13,58,67.1,0,0,Medium
4,3,22,34,30.96,0,0,Low
2,2,18,41,34.32,0,0,Medium
2,1,7,48,43.92,0,0,Medium
3,1,3,54,53.24,0,0,Medium
2,1,22,29,66.77,0,0,Low
1,1,8,115,21.92,0,1,High
2,2,9,89,26.43,0,1,High
4,2,16,17,67.91,1,1,Low
2,3,9,99,36.17,0,1,High
3,2,10,23,71.02,0,0,Low
3,1,6,75,39.39,0,0,Medium
4,1,10,11,79.91,0,0,Low
2,1,14,65,27.73,0,0,Medium
2,2,18,35,58.49,0,0,Low
2,3,22,54,62.36,0,0,Medium
2,3,15,44,36.97,0,0,Medium
2,3,10,31,34.37,0,0,Low
2,2,7,52,61.02,0,0,Medium
4,2,23,32,74.15,0,0,Low
3,3,15,35,30.22,0,0,Low
2,1,10,41,59.79,0,0,Medium
1,2,22,23,35.81,0,0,Low
1,2,20,90,13.86,0,1,High
2,3,9,64,27.82,0,0,Medium
1,1,1,50,54.17,0,0,Medium
3,2,3,10,66.71,0,0,Low
3,3,18,34,31.37,0,0,Low
4,2,13,16,56.15,0,0,Low
2,1,9,60,29.23,0,0,Medium
4,2,7,13,42.43,0,0,Low
4,2,7,31,76.05,0,0,Low
1,2,15,27,76.81,1,1,Low
1,1,2,38,57.42,0,0,Low
4,3,21,104,26.9,0,1,High
1,2,17,15,41.18,0,0,Low
4,1,21,103,26.71,0,1,High
3,2,2,28,31.55,0,0,Low
1,2,16,42,75.32,0,0,Medium
2,3,8,111,15.77,0,1,High
4,3,18,47,56.52,0,0,Medium
2,3,18,42,72.04,0,0,Medium
4,3,13,43,79.16,0,0,Medium
4,1,15,58,30.61,0,0,Medium
4,1,8,102,30.0,0,1,High
3,1,18,59,65.2,0,0,Medium
3,2,16,17,60.18,0,0,Low
3,3,23,42,65.55,0,0,Medium
4,2,11,54,38.9,0,0,Medium
1,3,20,105,33.9,0,1,High
1,2,11,57,32.5,0,0,Medium
4,3,10,60,71.49,0,0,Medium
2,3,18,47,52.38,0,0,Medium
1,3,7,14,55.99,0,0,Low
1,1,1,58,56.04,0,0,Medium
4,3,24,69,21.7,0,0,Medium
4,3,21,118,32.37,0,1,High
2,1,11,56,35.92,1,1,Medium
4,1,7,21,71.74,0,0,Low
4,2,9,61,27.09,0,0,Medium
1,2,15,57,61.08,0,0,Medium
2,1,3,27,37.41,0,0,Low
1,3,10,43,35.0,0,0,Medium
3,3,5,39,37.29,0,0,Low
3,3,23,22,63.64,0,0,Low
2,1,10,57,78.02,0,0,Medium
1,1,24,75,19.51,0,1,Medium
4,1,20,68,30.39,0,0,Medium
4,1,12,102,36.9,0,1,High
4,3,13,30,54.46,0,0,Low
1,2,12,70,21.96,0,0,Medium
3,1,13,30,62.48,0,0,Low
1,1,9,114,22.52,1,1,High
2,3,14,107,23.97,0,1,High
1,2,13,54,70.52,0,0,Medium
2,1,8,110,12.28,0,1,High
4,3,9,84,20.42,0,1,High
1,1,9,74,28.33,0,0,Medium
2,3,2,34,61.18,0,0,Low
1,2,16,52,37.76,0,0,Medium
2,1,24,72,33.13,0,0,Medium
3,2,22,45,41.16,0,0,Medium
2,2,12,92,38.17,0,1,High
4,3,23,58,63.46,0,0,Medium
3,2,11,18,54.46,0,0,Low
1,2,24,80,29.75,0,0,Medium
4,2,19,21,75.36,0,0,Low
4,3,14,109,37.27,0,1,High
2,2,11,34,79.61,0,0,Low
1,1,21,97,18.83,0,1,High
1,2,21,82,14.97,0,1,High
3,2,1,51,48.02,0,0,Medium
3,1,1,51,34.48,0,0,Medium
1,2,5,20,78.92,0,0,Low
2,1,24,72,19.61,0,1,Medium
4,1,21,115,17.37,0,1,High
3,1,9,67,26.33,0,0,Medium
1,1,8,70,24.56,0,0,Medium
2,2,14,76,29.38,0,0,Medium
4,1,5,28,66.6,0,0,Low
1,1,18,44,74.97,0,0,Medium
3,3,10,45,46.62,0,0,Medium
3,3,9,76,37.25,0,0,Medium
2,3,17,55,60.44,0,0,Medium
2,3,12,100,29.03,0,1,High
2,3,15,39,38.69,0,0,Low
3,2,18,59,63.03,0,0,Medium
1,2,11,25,49.74,0,0,Low
2,2,15,55,33.22,0,0,Medium
4,3,5,37,75.31,0,0,Low
2,1,8,88,23.37,0,1,High
1,3,20,103,25.71,0,1,High
1,2,12,112,38.85,0,1,High
2,2,3,28,66.92,1,1,Low
2,3,4,26,59.39,0,0,Low
1,1,1,24,78.92,0,0,Low
2,1,18,56,45.16,0,0,Medium
1,1,20,112,29.84,0,1,High
2,2,8,104,22.73,0,1,High
4,3,24,79,22.55,0,0,Medium
1,3,2,26,36.73,0,0,Low
2,2,7,26,39.77,0,0,Low
3,1,24,91,29.59,0,1,High
3,3,18,39,58.51,0,0,Low
3,3,2,35,33.12,0,0,Low
3,3,15,32,54.4,0,0,Low
4,2,15,60,69.07,1,1,Medium
2,2,12,114,20.39,0,1,High
3,2,12,88,25.02,0,1,High
1,3,22,38,53.43,0,0,Low
2,3,18,23,34.86,0,0,Low
4,2,3,57,57.66,0,0,Medium
2,3,12,69,24.17,0,0,Medium
4,3,24,119,12.35,0,1,High
4,3,5,12,39.49,0,0,Low
3,3,1,21,65.57,0,0,Low
4,3,23,51,35.56,0,0,Medium
2,1,10,33,52.45,0,0,Low
2,2,1,14,34.51,0,0,Low
2,2,17,22,57.7,0,0,Low
4,3,3,44,75.56,0,0,Medium
1,3,9,68,18.14,0,1,Medium
3,1,2,44,47.57,0,0,Medium
2,2,16,41,38.87,0,0,Medium
4,3,20,70,13.8,0,1,Medium
1,3,4,56,63.72,0,0,Medium
2,1,5,39,69.0,0,0,Low
2,3,4,21,67.92,0,0,Low
2,2,20,93,25.4,0,1,High
4,1,19,55,52.47,0,0,Medium
3,2,8,95,29.77,0,1,High
3,3,20,110,16.99,0,1,High
1,2,5,43,76.93,0,0,Medium
4,2,13,31,52.57,0,0,Low
1,2,18,35,79.85,1,1,Low
2,3,9,79,30.04,0,0,Medium
1,1,13,58,63.91,0,0,Medium
4,1,22,21,38.03,0,0,Low
4,3,8,85,20.13,1,1,High
3,2,11,57,48.77,0,0,Medium
3,2,5,15,53.93,0,0,Low
3,3,6,113,31.54,1,1,High
3,1,3,53,73.37,0,0,Medium
2,3,1,60,39.16,0,0,Medium
3,2,6,120,31.1,0,1,High
2,1,8,95,28.98,0,1,High
3,3,15,18,71.66,0,0,Low
2,1,13,30,54.21,0,0,Low
2,1,16,60,68.01,0,0,Medium
1,1,11,21,71.65,0,0,Low
4,2,11,56,71.09,0,0,Medium
4,2,22,11,48.75,0,0,Low
1,2,21,75,36.33,0,0,Medium
4,1,14,82,29.21,0,1,High
3,3,6,84,18.47,0,1,High
1,3,15,43,71.2,0,0,Medium
3,2,18,24,61.52,0,0,Low
4,2,4,38,78.1,0,0,Low
1,1,9,65,21.44,0,0,Medium
2,3,21,60,30.52,0,0,Medium
2,3,19,18,62.78,0,0,Low
3,2,23,55,77.29,0,0,Medium
2,2,14,64,36.77,0,0,Medium
4,3,1,17,36.97,0,0,Low
2,2,15,23,73.34,0,0,Low
2,2,19,12,78.45,1,1,Low
1,3,16,13,53.26,0,0,Low
3,2,6,96,25.46,0,1,High
1,2,7,33,46.02,0,0,Low
4,2,12,111,13.08,0,1,High
4,1,3,17,48.14,0,0,Low
1,1,16,28,54.49,0,0,Low
4,1,24,80,33.05,0,0,Medium
1,3,15,28,42.59,1,1,Low
4,3,6,110,34.63,0,1,High
4,1,20,106,18.65,0,1,High
1,1,6,104,17.97,0,1,High
4,1,21,96,12.89,0,1,High
3,2,23,59,79.9,0,0,Medium
2,3,15,43,69.39,0,0,Medium
3,3,16,13,37.28,0,0,Low
4,2,7,28,65.85,0,0,Low
4,2,7,31,52.5,0,0,Low
2,1,7,48,31.08,0,0,Medium
3,3,1,45,69.57,0,0,Medium
1,2,13,31,75.51,0,0,Low
1,1,3,25,70.6,0,0,Low
1,2,5,49,49.98,0,0,Medium
4,2,11,28,35.54,0,0,Low
1,2,19,14,54.15,0,0,Low
2,1,19,34,59.06,0,0,Low
3,3,5,47,65.25,0,0,Medium
2,1,17,53,39.56,1,1,Medium
2,3,18,60,35.19,0,0,Medium
4,1,18,19,74.78,0,0,Low
1,3,12,78,24.82,0,0,Medium
3,2,4,20,38.89,0,0,Low
4,2,22,22,60.1,0,0,Low
1,3,13,27,76.35,0,0,Low
1,2,22,42,51.36,0,0,Medium
3,2,4,34,45.5,0,0,Low
4,1,2,52,37.56,0,0,Medium
1,1,24,107,32.02,0,1,High
3,3,9,91,21.25,0,1,High
2,3,23,39,73.57,0,0,Low
3,1,18,58,76.71,0,0,Medium
1,1,7,40,68.36,1,1,Low
2,1,8,88,36.15,0,1,High
4,1,17,59,45.09,0,0,Medium
1,2,4,47,31.12,1,1,Medium
3,2,14,101,13.01,0,1,High
4,1,11,10,34.39,1,1,Low
3,2,19,16,50.46,0,0,Low
4,3,12,85,32.7,0,1,High
1,3,1,18,36.66,0,0,Low
2,3,24,120,32.55,1,1,High
3,3,4,54,31.17,0,0,Medium
2,3,8,100,21.82,0,1,High
3,1,20,65,30.24,0,0,Medium
4,1,13,50,37.16,0,0,Medium
4,1,1,31,69.1,0,0,Low
1,1,1,15,55.48,0,0,Low
4,3,3,46,34.73,0,0,Medium
1,2,17,18,66.68,0,0,Low
1,3,23,21,46.9,0,0,Low
4,1,18,41,59.59,0,0,Medium
3,2,22,42,56.87,0,0,Medium
3,2,22,48,39.26,0,0,Medium
3,3,24,99,15.09,0,1,High
4,3,16,43,63.45,0,0,Medium
3,3,24,60,37.87,0,0,Medium
1,1,14,69,37.43,0,0,Medium
3,2,9,106,30.78,0,1,High
2,2,11,36,70.96,0,0,Low
1,1,15,33,43.84,0,0,Low
4,1,18,59,48.63,0,0,Medium
4,2,9,65,35.75,0,0,Medium
3,2,22,13,45.01,0,0,Low
2,3,19,53,33.96,0,0,Medium
3,3,2,57,70.11,0,0,Medium
4,1,7,47,72.39,0,0,Medium
4,3,12,116,29.37,0,1,High
4,3,14,67,30.04,0,0,Medium
1,2,18,24,52.05,0,0,Low
4,3,24,99,24.27,0,1,High
3,3,21,77,34.58,0,0,Medium
1,1,13,41,46.27,0,0,Medium
2,2,2,14,70.86,0,0,Low
3,1,4,53,54.24,0,0,Medium
2,2,20,71,24.47,0,0,Medium
3,3,19,50,50.21,0,0,Medium
3,3,15,30,48.49,0,0,Low
2,1,24,104,24.91,0,1,High
1,2,6,99,34.5,0,1,High
3,3,11,44,79.79,0,0,Medium
3,1,21,96,23.57,0,1,High
1,1,9,74,12.79,0,1,Medium
1,1,17,47,35.56,0,0,Medium
4,2,24,118,25.45,0,1,High
2,1,16,51,48.32,0,0,Medium
1,3,13,18,39.71,0,0,Low
1,1,18,10,76.44,0,0,Low
2,2,8,67,14.82,0,1,Medium
4,3,4,49,57.99,0,0,Medium
3,2,10,11,72.82,0,0,Low
2,2,18,23,60.98,0,0,Low
2,2,3,45,35.54,0,0,Medium
2,1,13,46,31.84,0,0,Medium
2,3,2,17,44.8,0,0,Low
1,2,1,24,61.08,0,0,Low
3,2,22,35,76.92,0,0,Low
2,2,4,26,41.12,0,0,Low
2,2,6,98,10.77,0,1,High
1,1,20,91,37.66,1,1,High
3,1,9,105,19.03,0,1,High
2,3,12,101,29.65,0,1,High
1,1,8,118,28.76,0,1,High
4,1,10,58,33.66,0,0,Medium
4,3,7,51,71.78,0,0,Medium
4,3,4,14,55.5,0,0,Low
1,1,17,10,48.03,0,0,Low
1,3,17,44,55.03,0,0,Medium
2,1,16,40,41.55,1,1,Low
4,3,19,28,45.46,0,0,Low
3,2,15,28,73.29,0,0,Low
2,2,17,46,77.87,0,0,Medium
4,2,14,89,39.96,0,1,High
2,3,19,16,72.13,0,0,Low
3,2,1,43,78.33,0,0,Medium
3,2,3,57,32.89,0,0,Medium
1,1,1,38,32.11,0,0,Low
2,3,19,45,55.43,0,0,Medium
4,2,9,114,24.08,0,1,High
1,3,18,15,53.54,0,0,Low
2,1,9,68,29.81,0,0,Medium
1,3,16,30,37.28,0,0,Low
3,2,4,26,39.91,0,0,Low
1,3,14,118,16.55,0,1,High
3,2,16,60,35.66,0,0,Medium
2,1,5,16,47.36,0,0,Low
3,3,22,57,36.71,0,0,Medium
2,3,18,59,47.49,0,0,Medium
4,3,3,29,39.42,0,0,Low
4,3,23,47,41.36,0,0,Medium
1,3,3,24,34.02,0,0,Low
1,1,14,119,11.12,0,1,High
3,1,21,76,14.56,0,1,Medium
3,3,21,111,18.17,0,1,High
4,1,11,51,57.5,0,0,Medium
1,2,14,118,25.67,0,1,High
1,2,14,86,34.86,0,1,High
4,1,25,109,37.6,0,1,High
4,1,10,59,35.63,0,0,Medium
1,3,18,38,76.14,0,0,Low
3,3,24,85,23.19,0,1,High
3,2,12,111,31.83,0,1,High
3,2,16,28,32.9,0,0,Low
2,3,15,57,33.81,1,1,Medium
2,1,24,73,38.96,0,0,Medium
1,3,3,26,49.6,0,0,Low
3,3,24,110,10.24,0,1,High
2,1,15,48,50.75,0,0,Medium
1,2,20,99,20.4,0,1,High
4,3,16,32,75.04,0,0,Low
2,1,20,110,12.12,0,1,High
1,1,22,16,62.49,0,0,Low
2,2,20,84,27.64,0,1,High
4,2,11,28,57.63,0,0,Low
4,3,24,101,10.39,0,1,High
2,1,13,10,58.51,0,0,Low
1,2,5,19,56.55,0,0,Low
2,1,8,104,27.33,0,1,High
3,2,10,11,31.15,0,0,Low
3,1,9,81,19.39,0,1,High
1,2,9,72,19.77,0,1,Medium
3,1,20,79,19.57,0,1,Medium
1,3,2,29,66.9,0,0,Low
2,1,10,37,71.52,0,0,Low
3,2,2,33,78.93,0,0,Low
3,3,13,31,69.13,0,0,Low
4,3,9,78,15.48,0,1,Medium
2,2,19,43,37.49,0,0,Medium
4,1,22,57,60.85,1,1,Medium
3,3,14,82,28.65,0,1,High
3,1,17,45,75.96,0,0,Medium
4,3,1,43,60.28,0,0,Medium
1,3,6,67,12.76,0,1,Medium
3,3,23,13,40.39,0,0,Low
2,1,1,16,64.21,0,0,Low
1,3,2,55,42.27,0,0,Medium
1,2,12,104,15.22,0,1,High
1,1,24,91,10.8,0,1,High
1,1,18,28,79.0,0,0,Low
3,2,22,30,42.26,0,0,Low
4,3,10,21,39.7,0,0,Low
2,2,3,48,50.62,1,1,Medium
3,1,19,36,63.25,0,0,Low
4,1,19,23,41.65,0,0,Low
4,1,4,12,43.27,0,0,Low
1,1,22,59,60.64,0,0,Medium
4,2,5,29,71.99,0,0,Low
1,1,23,42,42.73,1,1,Medium
3,1,20,96,11.28,1,1,High
1,3,4,35,45.9,0,0,Low
1,2,12,113,21.95,0,1,High
1,2,2,54,57.48,0,0,Medium
3,1,6,97,14.12,0,1,High
1,3,16,23,34.8,0,0,Low
3,3,1,10,53.85,0,0,Low
1,2,6,118,31.5,0,1,High
3,1,18,56,43.94,0,0,Medium
1,3,22,20,61.86,0,0,Low
4,2,6,104,32.62,0,1,High
3,2,17,39,79.95,0,0,Low
2,2,3,16,73.4,0,0,Low
3,2,14,72,38.88,0,0,Medium
4,3,20,105,31.96,0,1,High
3,2,12,82,11.22,0,1,High
3,1,4,30,65.61,1,1,Low
1,1,8,72,34.67,0,0,Medium
4,1,11,12,67.91,0,0,Low
3,2,15,58,39.58,0,0,Medium
2,2,12,85,20.83,0,1,High
1,2,21,75,23.21,0,0,Medium
2,1,20,87,22.86,0,1,High
3,3,13,55,37.93,0,0,Medium
2,1,18,28,74.84,0,0,Low
4,2,3,29,63.1,0,0,Low
4,1,5,14,31.89,0,0,Low
2,3,4,52,34.17,0,0,Medium
1,2,20,99,27.76,0,1,High
1,3,9,120,13.01,0,1,High
1,2,9,78,39.67,0,0,Medium
3,2,13,42,58.11,0,0,Medium
1,2,9,93,13.63,0,1,High
2,3,3,45,71.25,1,1,Medium
3,1,18,51,31.14,1,1,Medium
3,3,12,61,14.24,0,1,Medium
3,3,19,16,34.75,0,0,Low
1,2,6,65,39.24,0,0,Medium
2,1,1,16,37.22,0,0,Low
1,1,2,26,53.6,0,0,Low
3,2,2,60,31.89,0,0,Medium
2,2,9,68,27.27,0,0,Medium
3,2,17,49,60.29,0,0,Medium
4,2,22,48,62.25,0,0,Medium
4,3,12,107,37.08,0,1,High
4,3,11,38,61.68,0,0,Low
1,3,10,27,66.6,0,0,Low
2,1,14,102,34.88,0,1,High
4,2,16,19,49.48,0,0,Low
1,1,25,82,33.37,1,1,High
2,1,21,72,12.72,1,1,Medium
4,3,7,20,52.71,0,0,Low
3,2,20,75,28.45,1,1,Medium
3,3,9,80,38.13,0,0,Medium
1,2,7,35,49.87,0,0,Low
3,2,23,22,46.18,1,1,Low
4,2,15,50,53.05,0,0,Medium
4,3,12,94,39.1,0,1,High
4,1,15,41,46.7,0,0,Medium
1,1,13,37,70.42,0,0,Low
1,1,22,40,73.74,0,0,Low
2,2,24,79,16.2,0,1,Medium
3,3,13,40,39.9,0,0,Low
1,1,23,41,64.18,0,0,Medium
3,3,18,40,32.72,0,0,Low
4,3,16,55,45.48,0,0,Medium
4,1,19,18,65.09,0,0,Low
3,2,14,62,17.03,0,1,Medium
3,1,16,60,46.37,0,0,Medium
1,2,18,11,62.24,0,0,Low
1,3,16,35,59.28,0,0,Low
4,1,21,83,35.92,0,1,High
4,3,5,53,59.27,0,0,Medium
4,2,14,61,18.54,0,1,Medium
2,3,13,17,33.81,0,0,Low
3,3,1,51,40.02,0,0,Medium
3,1,13,20,56.09,0,0,Low
1,3,25,104,23.97,0,1,High
3,3,17,31,59.07,0,0,Low
2,2,21,106,10.4,0,1,High
3,1,5,51,64.11,0,0,Medium
2,2,23,29,55.08,0,0,Low
3,1,22,47,43.79,0,0,Medium
1,3,8,70,23.45,0,0,Medium
2,1,12,74,34.3,1,1,Medium
2,3,8,74,14.15,0,1,Medium
1,1,4,22,34.21,0,0,Low
1,1,3,12,37.55,0,0,Low
1,3,13,52,34.24,0,0,Medium
1,1,22,15,35.3,0,0,Low
4,3,5,20,62.32,0,0,Low
2,2,3,11,31.89,0,0,Low
3,3,21,100,21.22,0,1,High
2,3,24,89,25.46,0,1,High
3,3,18,34,35.23,0,0,Low
1,1,24,77,15.72,0,1,Medium
4,1,13,59,64.77,0,0,Medium
3,1,19,60,74.77,0,0,Medium
2,2,19,55,30.22,0,0,Medium
3,2,8,98,32.6,0,1,High
1,3,13,37,71.49,0,0,Low
2,3,22,31,77.77,0,0,Low
3,1,15,32,62.33,0,0,Low
2,2,1,36,68.32,0,0,Low
2,3,23,22,71.56,0,0,Low
4,3,4,16,58.5,0,0,Low
4,2,20,82,27.2,0,1,High
4,2,20,119,26.94,0,1,High
2,2,14,75,30.71,0,0,Medium
4,3,4,37,42.74,0,0,Low
4,3,9,120,28.06,0,1,High
4,1,7,41,54.83,0,0,Medium
3,3,24,63,14.06,0,1,Medium
1,2,24,104,18.3,0,1,High
2,1,18,15,53.8,0,0,Low
1,1,15,22,56.42,0,0,Low
3,2,11,40,52.68,0,0,Low
2,3,9,99,11.73,0,1,High
2,2,20,67,32.45,0,0,Medium
3,3,14,104,33.08,0,1,High
3,2,17,22,51.77,0,0,Low
1,1,10,31,70.27,0,0,Low
1,2,12,116,34.04,0,1,High
4,1,9,89,38.62,0,1,High
3,2,15,24,38.21,0,0,Low
1,1,1,53,34.98,0,0,Medium
2,3,24,113,33.19,0,1,High
4,1,24,72,12.82,0,1,Medium
4,1,17,20,67.91,0,0,Low
2,2,24,120,11.82,0,1,High
3,1,17,60,76.1,0,0,Medium
2,1,3,21,34.53,1,1,Low
1,3,15,32,60.75,0,0,Low
2,3,6,104,36.28,0,1,High
3,2,18,58,43.85,0,0,Medium
3,1,1,23,55.36,0,0,Low
2,1,9,74,13.74,0,1,Medium
3,3,12,109,12.0,0,1,High
1,3,10,26,68.32,0,0,Low
2,1,13,56,47.3,0,0,Medium
2,3,13,47,41.46,0,0,Medium
3,2,14,84,31.56,0,1,High
2,1,19,23,39.59,0,0,Low
2,3,15,26,61.53,0,0,Low
2,2,13,51,34.43,0,0,Medium
3,2,8,108,33.6,0,1,High
3,2,9,107,26.4,0,1,High
3,2,9,63,14.16,1,1,Medium
4,2,20,70,13.11,0,1,Medium
1,2,23,44,30.63,0,0,Medium
1,1,17,35,77.58,0,0,Low
2,1,19,55,62.94,0,0,Medium
3,1,12,96,17.53,0,1,High
2,3,4,44,42.29,1,1,Medium
3,3,21,97,32.66,0,1,High
2,1,19,14,32.56,0,0,Low
3,2,14,87,14.84,0,1,High
1,2,12,68,22.26,0,0,Medium
4,2,9,97,11.17,0,1,High
2,1,11,40,36.52,0,0,Low
3,1,1,15,60.38,0,0,Low
1,2,7,35,77.86,0,0,Low
1,2,3,33,56.69,0,0,Low
1,3,16,21,35.82,0,0,Low
2,2,2,56,64.56,0,0,Medium
1,3,7,48,35.36,0,0,Medium
3,1,12,102,14.47,0,1,High
1,2,3,18,35.11,0,0,Low
2,3,20,111,24.78,1,1,High
3,1,10,20,42.31,0,0,Low
2,3,11,24,65.6,1,1,Low
1,1,10,18,39.17,0,0,Low
4,2,7,60,61.94,0,0,Medium
2,3,6,74,35.27,0,0,Medium
1,1,9,75,11.65,0,1,Medium
4,1,2,41,66.46,0,0,Medium
2,2,11,12,40.84,1,1,Low
3,2,3,19,64.38,0,0,Low
1,1,21,103,17.05,0,1,High
3,2,4,10,32.23,0,0,Low
1,1,18,25,58.26,1,1,Low
2,3,13,42,50.95,0,0,Medium
2,1,17,36,46.52,0,0,Low
4,3,7,39,42.01,0,0,Low
3,3,7,22,66.71,0,0,Low
3,2,18,26,75.07,0,0,Low
1,1,6,99,36.04,0,1,High
2,1,1,31,78.11,1,1,Low
1,3,18,11,73.54,0,0,Low
3,1,13,56,60.08,0,0,Medium
1,2,8,83,36.44,0,1,High
3,2,8,102,31.51,0,1,High
3,3,10,16,44.47,0,0,Low
